query	name
KW1-S15_97_cg431_1	CE10
KW1-S15_97_cg431_5	CE7
KW1-S15_97_cg432_4	GH35
KW1-S15_97_cg443_6	GH109
KW1-S15_97_cg452_5	CE10
KW1-S15_97_cg497_3	CE10
KW1-S15_97_cg500_2	GH109
KW1-S15_97_cg519_6	CE4
KW1-S15_97_cg525_1	GH29
KW1-S15_97_cg525_3	GH130
KW1-S15_97_cg543_15	CE1
KW1-S15_97_cg552_2	CE14
KW1-S21_168_cg49_16	GH15
KW1-S21_168_cg53_3	CE1
KW1-S21_168_cg67_4	CE14
KW1-S21_168_cg94_6	GH23
KW1-S21_168_cg117_3	CE4
KW1-S21_168_cg128_6	CE4
KW1-S21_168_cg135_3	CE14
KW1-S21_168_cg138_2	CE1
KW1-S21_168_cg143_8	CE14
KW1-S21_168_cg182_2	CE1
KW1-S21_168_cg233_12	GH103
KW1-S21_168_cg233_16	GH74
KW1-S21_168_cg286_6	CE7
KW1-S21_168_cg286_7	CE7
KW1-S21_168_cg290_11	GH23
KW1-S21_168_cg297_5	GH74
KW1-S21_168_cg298_4	CE1
KW1-S21_168_cg300_1	CE10
KW1-S21_168_cg318_9	GH15
KW1-S21_168_cg325_2	CE10
KW1-S21_168_cg345_16	CE4
KW1-S21_168_cg383_4	CE10
KW1-S21_168_cg416_8	CE14
KW1-S21_168_cg425_4	GH109
KW1-S21_168_cg447_1	GH74
KW1-S21_168_cg484_4	CE1
KW1-S21_168_cg495_7	GH23
KW1-S21_168_cg496_4	GH74
KW1-S21_168_cg514_5	GH102
KW1-S21_168_cg525_12	CE14
KW1-S21_168_cg531_1	PL1
KW1-S21_168_cg579_1	CE14
KW1-S21_168_cg584_2	GH23
KW1-S21_168_cg623_8	GH76
KW1-S21_168_cg633_1	CE7
KW1-S21_168_cg633_2	CE7
KW1-S15_14_cg31_2	CE4
KW1-S15_14_cg34_1	GH74
KW1-S15_14_cg55_3	GH133
KW1-S15_14_cg90_2	CE10
KW1-S15_14_cg108_1	GH74
KW1-S15_14_cg121_7	CE10
KW1-S15_14_cg135_4	GH10
KW1-S15_14_cg174_4	CE4
KW1-S15_14_cg194_4	CE14
KW1-S15_14_cg255_4	GH38
KW1-S15_14_cg258_4	GH109
KW1-S15_14_cg307_2	GH97
KW1-S15_14_cg309_6	CE4
KW1-S15_14_cg366_1	CE1
KW1-S15_14_cg387_2	CE10
KW1-S15_14_cg396_2	CE1
KW1-S15_14_cg405_5	GH74
KW1-S15_14_cg417_2	CE1
KW1-S15_14_cg418_4	CE7
KW1-S15_14_cg488_2	GH130
KW1-S15_14_cg495_2	GH113
KW1-S15_14_cg504_2	CE4
KW1-S15_14_cg504_5	CE4
KW1-S15_14_cg523_1	CE11
KW1-S15_14_cg530_2	CE10
KW1-S15_14_cg554_2	PL12
KW1-S15_14_cg566_1	CE1
KW1-S15_14_cg627_3	GH102
KW1-S15_14_cg642_4	CE11
KW1-S15_14_cg649_3	CE10
KW1-S15_114_cg16_34	GH74
KW1-S15_114_cg17_17	CE10
KW1-S15_114_cg17_49	CE1
KW1-S15_114_cg21_30	GH129
KW1-S15_114_cg22_17	CE10
KW1-S15_114_cg22_30	CE1
KW1-S15_114_cg23_24	CE4
KW1-S15_114_cg30_4	GH137
KW1-S15_114_cg30_32	CE14
KW1-S15_114_cg52_6	CE10
KW1-S15_114_cg55_36	CE10
KW1-S15_114_cg57_11	CE11
KW1-S15_114_cg63_10	CE1
KW1-S15_114_cg64_138	CE14
KW1-S15_114_cg76_8	CE10
KW1-S15_114_cg95_17	GH3
KW1-S15_114_cg156_5	GH39
KW1-S15_114_cg159_3	CE10
KW1-S15_114_cg165_17	PL12
KW1-S15_114_cg169_110	CE14
KW1-S15_114_cg185_75	GH137
KW1-S15_114_cg192_1	GH137
KW1-S15_114_cg197_11	CE4
A5-S04_136_cg115_1	CE14
A5-S04_136_cg117_2	CE10
A5-S04_136_cg139_1	GH18
A5-S04_136_cg167_3	CE14
A5-S04_136_cg204_4	CE4
A5-S04_136_cg242_2	CE14
A5-S04_136_cg309_1	GH23
A5-S04_136_cg378_12	CE7
A5-S04_136_cg428_1	CE10
A5-S04_136_cg430_2	CE10
A5-S04_136_cg477_4	GH105
KW1-S15_98_cg4_3	GH23
KW1-S15_98_cg25_3	CE9
KW1-S15_98_cg28_2	GH103
KW1-S15_98_cg37_11	CE4
KW1-S15_98_cg47_3	CE10
KW1-S15_98_cg73_4	CE10
KW1-S15_98_cg84_3	CE10
KW1-S15_98_cg85_2	GH109
KW1-S15_98_cg150_4	CE4
KW1-S15_98_cg206_9	CE10
KW1-S15_98_cg206_13	CE10
KW1-S15_98_cg221_5	CE10
KW1-S15_98_cg275_4	CE11
KW1-S15_98_cg352_1	CE10
KW1-S15_98_cg385_3	GH102
KW1-S15_98_cg394_2	CE4
KW1-S15_98_cg401_5	CE10
KW1-S15_98_cg415_3	CE4
KW1-S15_98_cg415_4	GH73
KW1-S15_98_cg484_5	CE10
KW1-S15_98_cg485_5	GH23
KW1-S21_73_cg78_2	GH74
KW1-S21_73_cg104_2	CE1
KW1-S21_73_cg140_6	CE4
KW1-S21_73_cg196_7	GH130
KW1-S21_73_cg215_4	CE14
KW1-S21_160_cg3_7	CE4
KW1-S21_160_cg28_4	GH23
KW1-S21_160_cg39_4	CE11
KW1-S21_160_cg46_1	GH94
KW1-S21_160_cg128_5	GH74
KW1-S21_160_cg135_9	CE4
KW1-S21_160_cg174_4	CE10
KW1-S21_160_cg192_3	GH74
KW1-S21_160_cg207_2	GH23
KW1-S21_160_cg281_1	GH23
KW1-S21_160_cg283_4	GH3
KW1-S21_160_cg285_5	CE4
KW1-S21_160_cg304_4	GH23
KW1-S21_160_cg319_1	CE1
KW1-S21_160_cg350_1	GH94
KW1-S21_160_cg361_2	CE14
KW1-S21_160_cg362_6	CE10
KW1-S21_160_cg377_4	CE10
KW1-S21_160_cg381_1	GH74
KW1-S21_260_cg18_7	CE10
KW1-S21_260_cg19_2	GH3
KW1-S21_260_cg62_1	GH23
KW1-S21_260_cg75_3	GH23
KW1-S21_260_cg86_6	GH103
KW1-S21_260_cg198_1	GH23
KW1-S21_260_cg206_2	CE11
KW1-S21_260_cg216_5	GH23
KW1-S21_260_cg218_4	GH130
KW1-S21_260_cg218_6	GH130
KW1-S21_260_cg259_15	CE11
KW1-S21_260_cg266_3	CE11
KW1-S21_260_cg302_7	GH23
KW1-S21_260_cg316_1	CE1
KW1-S21_260_cg383_5	CE10
KW1-S15_183_cg18_4	CE4
KW1-S15_183_cg23_3	CE4
KW1-S15_183_cg33_1	GH74
KW1-S15_183_cg43_4	CE10
KW1-S15_183_cg62_2	GH3
KW1-S15_183_cg95_16	CE4
KW1-S15_183_cg106_3	GH33
KW1-S15_183_cg158_1	GH94
KW1-S15_183_cg160_6	CE10
KW1-S15_183_cg184_5	GH23
KW1-S15_183_cg216_5	CE10
KW1-S15_183_cg222_15	GH23
KW1-S15_183_cg259_11	GH23
KW1-S15_183_cg264_6	GH113
KW1-S15_183_cg295_33	CE10
KW1-S15_183_cg331_8	CE11
KW1-S21_104_cg8_2	GH113
KW1-S21_104_cg58_1	CE4
KW1-S21_104_cg112_2	CE1
KW1-S21_104_cg184_6	CE11
KW1-S21_104_cg191_1	GH20
KW1-S21_104_cg200_3	GH74
KW1-S21_104_cg201_1	CE10
KW1-S21_104_cg202_7	CE4
KW1-S21_104_cg202_11	CE4
KW1-S21_104_cg206_2	CE1
KW1-S21_104_cg222_5	CE1
KW1-S21_104_cg253_2	GH74
KW1-S21_104_cg274_2	CE4
KW1-S21_104_cg327_3	CE1
KW1-S21_104_cg352_8	GH133
KW1-S21_104_cg354_1	CE4
KW1-S21_104_cg363_7	GH109
KW1-S21_104_cg391_1	GH33
KW1-S21_104_cg419_3	GH57
KW1-S21_104_cg424_2	PL12
KW1-S21_104_cg431_7	GH10
KW1-S21_104_cg439_4	CE1
KW1-S21_104_cg446_2	GH38
KW1-S21_104_cg467_3	GH133
KW1-S21_104_cg585_1	GH74
KW1-S21_104_cg634_9	GH102
KW1-S05_58_cg36_4	GH103
KW1-S05_58_cg43_7	PL22
KW1-S05_58_cg44_1	GH23
KW1-S05_58_cg54_26	GH23
KW1-S05_58_cg89_10	CE11
KW1-S05_58_cg145_18	GH13
KW1-S05_58_cg172_16	GH23
KW1-S05_58_cg219_1	GH130
KW1-S05_58_cg219_2	GH130
KW1-S05_58_cg230_3	GH3
KW1-S08_62_cg18_8	GH23
KW1-S08_62_cg125_7	CE10
KW1-S08_62_cg125_11	GH23
KW1-S08_62_cg131_5	CE1
KW1-S08_62_cg182_11	CE11
KW1-S08_62_cg214_8	GH23
KW1-S08_62_cg230_7	GH130
KW1-S08_62_cg230_9	GH130
KW1-S08_62_cg276_6	GH23
KW1-S08_62_cg297_3	GH3
KW1-S08_62_cg352_5	CE1
KW1-S08_62_cg352_7	CE1
KW1-S08_62_cg375_3	GH103
A5-S04_75_cg151_2	GH74
A5-S04_75_cg177_1	GH77
A5-S03_121_cg44_2	GH130
A5-S03_121_cg66_2	CE1
A5-S03_121_cg71_3	CE10
A5-S03_121_cg98_4	CE11
A5-S03_121_cg109_2	CE14
A5-S03_121_cg116_3	GH35
A5-S03_121_cg166_4	GH102
A5-S03_121_cg277_3	GH113
A5-S03_121_cg305_6	CE4
A5-S03_121_cg328_5	GH113
A5-S03_121_cg380_2	CE10
KW1-S05_85_cg45_3	CE11
KW1-S05_85_cg69_7	CE10
KW1-S05_85_cg112_3	GH109
KW1-S05_85_cg123_5	CE4
KW1-S05_85_cg141_1	GH119
KW1-S05_85_cg142_5	CE10
KW1-S05_85_cg164_1	CE10
KW1-S05_85_cg168_4	GH103
KW1-S05_85_cg223_6	CE10
KW1-S05_85_cg247_2	GH109
KW1-S05_85_cg263_5	GH23
KW1-S05_85_cg317_13	CE4
KW1-S05_85_cg321_4	CE10
KW1-S05_85_cg348_6	CE4
KW1-S05_85_cg372_4	CE4
KW1-S05_85_cg373_5	GH23
KW1-S05_85_cg375_1	CE10
KW1-S05_85_cg397_2	GH3
KW1-S05_85_cg453_2	CE9
KW1-S05_85_cg459_3	GH23
KW1-S05_85_cg477_8	CE10
KW1-S05_85_cg486_3	CE10
KW1-S05_85_cg521_3	GH102
KW1-S08_222_cg5_10	GH13
KW1-S08_222_cg5_11	GH13
KW1-S08_222_cg29_6	CE10
KW1-S08_222_cg39_7	PL22
KW1-S08_222_cg50_3	CE4
KW1-S08_222_cg72_10	GH13
KW1-S08_222_cg77_4	GH74
KW1-S08_222_cg103_2	CE1
KW1-S08_222_cg126_4	GH109
KW1-S08_222_cg126_6	GH109
KW1-S08_222_cg131_1	GH23
KW1-S08_222_cg146_1	GH95
KW1-S08_222_cg151_3	CE1
KW1-S08_222_cg206_5	GH3
KW1-S08_222_cg210_5	CE10
KW1-S08_222_cg220_4	GH74
KW1-S08_222_cg239_3	GH97
KW1-S08_222_cg244_6	CE3
KW1-S08_222_cg247_2	CE1
KW1-S08_222_cg290_6	GH109
KW1-S08_222_cg314_4	GH74
KW1-S08_222_cg339_2	GH109
KW1-S08_222_cg346_4	GH74
KW1-S08_222_cg374_1	PL35
KW1-S15_218_cg3_2	CE4
KW1-S15_218_cg28_6	CE4
KW1-S15_218_cg52_4	GH13
KW1-S15_218_cg62_1	CE11
KW1-S15_218_cg63_1	GH23
KW1-S15_218_cg71_1	GH121
KW1-S15_218_cg86_1	GH13
KW1-S15_218_cg113_1	PL26
KW1-S15_218_cg117_12	GH77
KW1-S15_218_cg120_2	GH15
KW1-S15_218_cg161_3	CE8
KW1-S15_218_cg176_3	GH74
KW1-S15_218_cg186_4	GH3
KW1-S15_218_cg195_2	GH23
KW1-S15_218_cg201_1	GH15
KW1-S15_218_cg204_14	GH119
KW1-S15_218_cg224_5	GH23
KW1-S15_218_cg256_4	GH109
KW1-S15_218_cg270_2	GH23
KW1-S15_218_cg296_5	CE11
KW1-S15_218_cg301_4	GH57
KW1-S15_218_cg313_3	GH74
KW1-S15_218_cg319_1	CE1
KW1-S15_218_cg330_3	CE11
KW1-S15_218_cg347_4	GH74
KW1-S15_218_cg355_1	GH13
KW1-S15_218_cg361_2	GH13
KW1-S15_218_cg378_1	GH13
KW1-S15_218_cg378_3	GH13
KW1-S15_218_cg378_4	GH13
KW1-S15_218_cg416_9	GH74
KW1-S15_218_cg439_3	GH23
KW1-S15_218_cg443_1	GH15
KW1-S15_218_cg451_3	GH23
KW1-S15_218_cg461_2	GH103
KW1-S15_188_cg22_3	GH57
KW1-S15_188_cg38_4	GH57
KW1-S15_188_cg42_8	GH133
KW1-S15_188_cg43_3	GH23
KW1-S15_188_cg87_5	GH23
KW1-S15_188_cg87_7	GH103
KW1-S15_188_cg148_4	GH18
KW1-S15_188_cg167_6	GH57
KW1-S15_188_cg171_1	GH23
KW1-S15_188_cg171_3	GH3
KW1-S15_188_cg174_1	CE4
A5-S03_68_cg16_3	PL12
A5-S03_68_cg38_2	GH23
A5-S03_68_cg103_5	CE11
A5-S03_68_cg165_1	GH73
A5-S03_68_cg165_2	CE4
A5-S03_68_cg234_5	CE10
A5-S03_68_cg342_3	GH15
A5-S03_68_cg378_3	GH3
A5-S03_68_cg407_7	GH109
A5-S03_68_cg464_2	GH103
A5-S04_200_cg19_2	CE1
A5-S04_200_cg24_6	GH103
A5-S04_200_cg34_3	GH23
A5-S04_200_cg49_4	GH23
A5-S04_200_cg62_3	CE13
A5-S04_200_cg155_9	CE11
A5-S04_200_cg172_4	GH23
A5-S04_200_cg189_3	CE4
A5-S04_200_cg189_4	GH73
A5-S04_200_cg228_1	GH119
A5-S04_200_cg247_6	GH3
A5-S04_200_cg266_9	GH103
A5-S03_93_cg13_2	CE7
A5-S03_93_cg104_13	GH15
A5-S03_93_cg115_1	GH38
A5-S03_93_cg134_2	GH43
A5-S03_93_cg152_13	CE9
A5-S03_93_cg164_4	GH23
A5-S03_93_cg182_7	GH65
A5-S03_93_cg200_1	GH15
A5-S03_93_cg205_10	CE14
A5-S03_93_cg223_6	GH3
A5-S03_93_cg237_3	CE4
A5-S03_93_cg244_3	GH3
A5-S03_93_cg256_1	CE10
A5-S03_93_cg319_5	CE7
A5-S03_93_cg353_6	CE10
A5-S03_93_cg364_5	CE4
A5-S03_93_cg375_7	GH74
A5-S03_93_cg444_1	GH23
A5-S03_93_cg455_2	GH113
A5-S03_93_cg469_1	PL22
A5-S03_93_cg487_7	GH15
A5-S03_93_cg489_6	CE11
A5-S03_93_cg499_11	GH16
A5-S03_93_cg517_1	PL22
A5-S03_93_cg547_3	CE14
A5-S03_100_cg30_11	GH102
A5-S03_100_cg38_5	GH23
A5-S03_100_cg66_9	GH23
A5-S03_100_cg77_9	GH103
A5-S03_100_cg82_11	CE10
A5-S03_100_cg122_13	CE4
A5-S03_100_cg126_4	GH102
A5-S03_100_cg154_7	CE10
A5-S03_100_cg158_4	GH74
A5-S03_100_cg195_1	GH37
A5-S03_100_cg215_22	GH3
A5-S03_100_cg218_3	GH109
A5-S03_100_cg243_19	CE11
A5-S03_100_cg263_9	CE4
A5-S03_100_cg263_10	GH73
A5-S03_100_cg306_2	CE4
A5-S03_100_cg322_2	CE3
KW1-S15_211_cg65_6	GH74
KW1-S15_211_cg73_3	CE14
KW1-S15_211_cg75_5	PL31
KW1-S15_211_cg144_7	CE14
KW1-S15_211_cg176_11	CE1
KW1-S15_211_cg195_1	GH13
KW1-S15_211_cg225_4	GH3
KW1-S15_211_cg240_4	GH23
KW1-S15_211_cg266_2	CE1
KW1-S15_211_cg266_3	GH13
KW1-S15_211_cg279_5	GH77
KW1-S15_211_cg348_1	GH133
KW1-S15_211_cg363_5	CE1
KW1-S15_211_cg421_7	CE1
KW1-S15_211_cg422_4	GH13
KW1-S15_211_cg453_1	CE1
KW1-S15_211_cg465_2	CE11
KW1-S15_211_cg465_4	GH109
KW1-S15_211_cg518_4	CE10
KW1-S15_211_cg525_4	CE10
KW1-S21_27_cg48_7	CE4
KW1-S21_27_cg56_6	CE4
KW1-S21_27_cg57_1	CE4
KW1-S21_27_cg144_2	CE14
KW1-S21_27_cg166_1	CE11
KW1-S21_27_cg203_9	GH103
KW1-S21_27_cg312_2	CE4
KW1-S21_27_cg321_3	CE10
KW1-S21_27_cg372_1	GH23
KW1-S21_27_cg384_4	CE10
KW1-S21_27_cg480_1	CE11
KW1-S21_27_cg503_4	GH23
KW1-S21_27_cg567_4	GH73
KW1-S15_149_cg20_4	GH103
KW1-S15_149_cg47_2	GH19
KW1-S15_149_cg109_1	GH109
KW1-S15_149_cg126_4	GH23
KW1-S15_149_cg178_1	GH78
KW1-S15_149_cg190_3	CE11
KW1-S15_149_cg199_2	GH74
KW1-S15_149_cg201_7	CE14
KW1-S15_149_cg233_4	GH5
KW1-S15_149_cg244_3	PL12
KW1-S15_149_cg257_2	GH46
KW1-S15_149_cg290_1	CE11
KW1-S15_149_cg299_4	GH23
KW1-S15_149_cg378_2	CE4
KW1-S15_149_cg406_2	GH23
KW1-S15_149_cg407_1	CE10
KW1-S15_149_cg429_2	GH109
KW1-S15_149_cg430_5	CE4
KW1-S15_149_cg444_12	GH73
KW1-S15_149_cg542_2	PL6
KW1-S15_149_cg546_13	GH23
KW1-S15_149_cg586_1	CE4
KW1-S15_149_cg645_5	CE10
KW1-S15_149_cg664_1	CE10
KW1-S15_149_cg703_4	CE10
KW1-S15_149_cg754_2	CE4
KW1-S15_149_cg764_4	CE14
KW1-S15_149_cg799_3	GH109
KW1-S15_149_cg892_3	GH18
KW1-S15_149_cg914_2	GH23
KW1-S15_149_cg921_3	CE10
KW1-S08_280_cg28_3	CE14
KW1-S08_280_cg33_22	GH23
KW1-S08_280_cg41_5	GH23
KW1-S08_280_cg68_4	GH20
KW1-S08_280_cg139_13	CE7
KW1-S08_280_cg143_5	CE9
KW1-S08_280_cg148_12	GH1
KW1-S08_280_cg149_5	GH35
KW1-S08_280_cg155_1	GH35
KW1-S08_280_cg162_8	GH23
KW1-S08_280_cg162_19	CE10
KW1-S08_280_cg203_10	GH23
KW1-S08_280_cg230_11	GH23
KW1-S08_280_cg243_7	CE10
KW1-S08_280_cg258_4	CE13
KW1-S08_280_cg333_1	GH1
KW1-S08_280_cg356_5	CE10
KW1-S08_280_cg370_4	GH23
KW1-S08_280_cg413_2	GH29
KW1-S08_280_cg425_2	CE11
KW1-S08_280_cg441_8	GH23
KW1-S05_53_cg16_4	CE1
KW1-S05_53_cg37_5	CE1
KW1-S05_53_cg51_6	CE10
KW1-S05_53_cg110_9	GH23
KW1-S05_53_cg163_1	GH103
KW1-S05_53_cg189_3	CE1
KW1-S05_53_cg189_5	CE1
KW1-S05_53_cg197_3	CE10
KW1-S05_53_cg250_7	CE1
KW1-S05_53_cg263_4	GH23
KW1-S05_53_cg271_14	GH3
KW1-S05_53_cg273_7	CE11
KW1-S05_53_cg304_1	GH103
KW1-S05_53_cg308_2	GH153
KW1-S11_180_cg13_11	GH103
KW1-S11_180_cg27_5	GH23
KW1-S11_180_cg35_2	GH15
KW1-S11_180_cg36_9	CE4
KW1-S11_180_cg50_2	GH138
KW1-S11_180_cg72_3	GH109
KW1-S11_180_cg73_10	CE10
KW1-S11_180_cg97_2	GH3
KW1-S11_180_cg123_5	CE10
KW1-S11_180_cg129_3	CE7
KW1-S11_180_cg142_7	CE7
KW1-S11_180_cg149_1	CE11
KW1-S11_180_cg150_1	GH15
KW1-S11_180_cg153_2	GH74
KW1-S11_180_cg280_16	GH3
KW1-S11_180_cg292_4	CE14
KW1-S11_180_cg292_6	CE14
KW1-S11_180_cg293_9	GH23
KW1-S11_180_cg298_5	CE9
KW1-S11_180_cg299_17	GH65
KW1-S11_180_cg305_12	GH15
KW1-S11_180_cg380_1	GH113
KW1-S11_180_cg385_8	CE7
KW1-S11_180_cg488_1	GH65
KW1-S21_115_cg29_6	CE10
KW1-S21_115_cg79_8	CE10
KW1-S21_115_cg91_8	CE10
KW1-S21_115_cg98_3	GH109
KW1-S21_115_cg139_23	CE10
KW1-S21_115_cg150_9	GH23
KW1-S21_115_cg200_7	CE4
KW1-S21_115_cg216_26	GH102
KW1-S21_115_cg251_12	GH23
KW1-S21_115_cg267_3	CE10
KW1-S21_115_cg342_2	GH73
KW1-S21_115_cg342_3	CE4
KW1-S21_115_cg402_7	CE9
KW1-S21_115_cg413_19	CE11
KW1-S21_115_cg418_1	CE10
KW1-S21_115_cg421_2	CE10
KW1-S21_115_cg437_4	GH119
KW1-S21_115_cg443_9	CE4
KW1-S21_115_cg461_5	CE10
KW1-S21_115_cg462_3	CE10
KW1-S21_115_cg465_4	CE4
KW1-S21_115_cg491_7	GH109
KW1-S21_115_cg493_4	CE10
KW1-S21_115_cg528_4	CE10
KW1-S21_115_cg534_2	GH78
KW1-S21_115_cg569_5	GH103
A5-S03_30_cg51_4	GH65
A5-S03_30_cg160_1	PL9
A5-S03_30_cg270_5	CE10
A5-S03_30_cg315_3	GH5
A5-S03_30_cg334_2	CE10
A5-S03_30_cg421_1	PL9
KW1-S08_122_cg10_1	GH3
KW1-S08_122_cg23_2	GH13
KW1-S08_122_cg60_3	GH57
KW1-S08_122_cg60_5	GH33
KW1-S08_122_cg60_6	GH33
KW1-S08_122_cg71_2	GH13
KW1-S08_122_cg113_1	GH74
KW1-S08_122_cg136_1	GH13
KW1-S08_122_cg136_3	GH23
KW1-S08_122_cg218_2	GH65
KW1-S08_122_cg221_1	GH77
KW1-S08_122_cg221_3	GH13
KW1-S08_122_cg238_9	GH23
KW1-S08_122_cg250_6	GH15
KW1-S08_122_cg297_1	GH23
KW1-S15_187_cg9_32	CE7
KW1-S15_187_cg44_6	GH10
KW1-S15_187_cg45_1	GH36
KW1-S15_187_cg66_1	CE1
KW1-S15_187_cg74_2	GH13
KW1-S15_187_cg78_11	GH154
KW1-S15_187_cg78_13	CE10
KW1-S15_187_cg85_4	GH23
KW1-S15_187_cg88_4	CE10
KW1-S15_187_cg94_1	PL12
KW1-S15_187_cg153_3	GH5
KW1-S15_187_cg160_3	GH1
KW1-S15_187_cg174_2	CE4
KW1-S15_187_cg186_3	CE1
KW1-S15_187_cg193_7	GH15
KW1-S15_187_cg199_2	CE11
KW1-S15_187_cg218_4	CE9
KW1-S15_187_cg220_6	CE10
KW1-S15_187_cg234_2	GH20
KW1-S15_187_cg241_8	GH38
KW1-S15_187_cg261_1	GH23
KW1-S15_187_cg269_4	GH23
KW1-S15_187_cg274_6	GH109
KW1-S15_187_cg292_1	CE10
KW1-S15_187_cg309_3	GH109
KW1-S15_187_cg314_3	GH3
KW1-S15_187_cg316_3	GH16
KW1-S15_187_cg332_2	GH84
KW1-S15_187_cg334_5	CE10
KW1-S15_187_cg384_5	CE4
KW1-S15_187_cg415_12	CE14
KW1-S15_187_cg417_4	CE10
KW1-S15_187_cg452_3	GH1
KW1-S15_187_cg468_10	CE10
KW1-S15_187_cg481_4	CE4
KW1-S15_187_cg495_8	GH23
KW1-S15_262_cg13_9	GH23
KW1-S15_262_cg36_6	GH23
KW1-S15_262_cg42_6	GH13
KW1-S15_262_cg67_2	GH13
KW1-S15_262_cg87_2	GH74
KW1-S15_262_cg133_5	GH13
KW1-S15_262_cg133_7	GH13
KW1-S15_262_cg192_2	GH13
KW1-S15_262_cg238_5	GH23
KW1-S15_262_cg270_4	GH3
KW1-S15_262_cg288_8	GH23
KW1-S15_262_cg296_6	GH23
KW1-S05_81_cg25_12	CE1
KW1-S05_81_cg35_3	CE10
KW1-S05_81_cg52_20	GH114
KW1-S05_81_cg74_30	GH3
KW1-S05_81_cg80_6	GH114
KW1-S05_81_cg98_2	CE1
KW1-S05_81_cg104_13	GH23
KW1-S05_81_cg116_21	GH33
KW1-S05_81_cg118_3	CE1
KW1-S05_81_cg127_2	GH130
KW1-S05_81_cg127_3	GH130
KW1-S05_81_cg135_18	CE1
KW1-S05_81_cg160_5	CE14
KW1-S05_81_cg178_6	GH114
KW1-S05_81_cg192_14	CE10
KW1-S05_81_cg193_4	CE14
KW1-S05_81_cg196_23	CE1
KW1-S05_81_cg214_3	CE11
KW1-S05_81_cg214_5	GH109
KW1-S05_81_cg234_15	CE14
KW1-S05_81_cg236_8	CE7
KW1-S05_81_cg262_2	GH130
KW1-S05_81_cg284_9	GH133
KW1-S05_81_cg284_11	GH57
KW1-S05_81_cg284_13	CE1
KW1-S05_81_cg284_15	CE1
KW1-S05_81_cg297_10	CE4
KW1-S15_8_cg4_20	CE11
KW1-S15_8_cg18_11	GH23
KW1-S15_8_cg45_7	CE4
KW1-S15_8_cg125_7	CE10
KW1-S15_8_cg155_11	CE4
KW1-S15_8_cg155_12	GH73
KW1-S15_8_cg158_1	GH23
KW1-S15_8_cg222_5	GH3
KW1-S15_8_cg239_1	GH109
KW1-S15_8_cg271_4	GH37
KW1-S15_8_cg312_3	GH103
KW1-S15_8_cg346_2	GH23
KW1-S15_8_cg367_15	GH102
KW1-S15_8_cg374_1	GH130
KW1-S11_24_cg22_1	CE10
KW1-S11_24_cg24_3	CE10
KW1-S11_24_cg28_1	GH102
KW1-S11_24_cg56_19	CE11
KW1-S11_24_cg156_3	GH109
KW1-S11_24_cg163_1	GH23
KW1-S11_24_cg214_1	GH84
KW1-S11_24_cg226_1	GH84
KW1-S11_24_cg285_1	GH23
KW1-S11_24_cg302_4	CE4
KW1-S11_24_cg316_4	CE7
KW1-S11_24_cg338_3	GH23
KW1-S11_24_cg401_2	GH23
KW1-S11_24_cg448_2	CE10
KW1-S11_24_cg491_6	GH109
KW1-S11_24_cg493_4	CE3
KW1-S11_24_cg501_4	CE10
KW1-S11_124_cg7_16	CE10
KW1-S11_124_cg42_6	GH3
KW1-S11_124_cg54_1	CE11
KW1-S11_124_cg64_2	GH23
KW1-S11_124_cg66_9	GH23
KW1-S11_124_cg73_5	CE1
KW1-S11_124_cg103_2	GH13
KW1-S11_124_cg103_3	GH77
KW1-S11_124_cg142_5	GH103
KW1-S11_124_cg170_6	GH23
KW1-S11_124_cg179_7	GH3
KW1-S11_124_cg232_3	CE11
KW1-S11_124_cg269_1	GH23
KW1-S11_124_cg280_4	PL22
KW1-S11_124_cg285_5	GH13
KW1-S11_124_cg327_2	GH13
KW1-S11_124_cg327_3	GH77
KW1-S11_124_cg336_2	GH13
KW1-S08_192_cg6_11	CE4
KW1-S08_192_cg34_2	GH23
KW1-S08_192_cg55_1	CE4
KW1-S08_192_cg83_23	GH23
KW1-S08_192_cg84_1	GH102
KW1-S08_192_cg119_16	GH109
KW1-S08_192_cg135_14	CE4
KW1-S08_192_cg151_5	GH23
KW1-S08_192_cg154_11	CE7
KW1-S08_192_cg159_7	CE7
KW1-S08_192_cg189_2	CE4
KW1-S08_192_cg212_11	CE11
KW1-S08_192_cg233_8	GH76
KW1-S08_192_cg294_5	GH84
KW1-S08_192_cg314_3	CE4
KW1-S08_192_cg321_4	GH15
KW1-S08_192_cg349_17	GH102
KW1-S08_192_cg388_7	CE10
KW1-S08_192_cg388_8	CE10
KW1-S08_192_cg423_20	CE4
KW1-S08_192_cg452_12	CE10
KW1-S08_192_cg491_2	GH23
A5-S03_71_cg2_6	GH65
A5-S03_71_cg15_7	CE11
A5-S03_71_cg16_7	GH23
A5-S03_71_cg24_10	CE14
A5-S03_71_cg41_17	GH109
A5-S03_71_cg44_1	GH3
A5-S03_71_cg53_35	GH78
A5-S03_71_cg93_2	CE10
A5-S03_71_cg143_8	CE4
A5-S03_71_cg144_5	GH15
A5-S03_71_cg144_8	GH23
A5-S03_71_cg164_7	GH15
A5-S03_71_cg168_6	CE10
A5-S03_71_cg170_7	CE7
A5-S03_71_cg197_1	GH15
A5-S03_71_cg201_3	CE16
A5-S03_71_cg216_4	GH20
A5-S03_71_cg221_4	GH23
A5-S03_47_cg7_18	CE11
